cc_num,provider,expires
4555041887036502,visa,03/21
4279848398302222,visa,02/24
4462347648425344,visa,06/25
4946585502364788,visa,08/23
4664910045067872,visa,09/22
4736735741600229,visa,10/20
4688415129129798,visa,11/26
4824209198643432,visa,11/24
4317986068412287,visa,02/21
4939688646192047,visa,01/26
4550495501055543,visa,07/21
4817502265532754,visa,04/23
4121133983204673,visa,02/26
4120678627659345,visa,09/20
4386207380513595,visa,05/23
4036794498538865,visa,12/22
4190846600249278,visa,06/20
4918566178026418,visa,02/26
4132665591304020,visa,08/22
4670058743598715,visa,07/26
4882812399685240,visa,10/22
4015102756043328,visa,04/23
4760948484940897,visa,10/24
4466273427618774,visa,07/21
4914817715826974,visa,12/20
4765035419783470,visa,09/21
4431552081245491,visa,07/24
4600859923252063,visa,01/23
4160500248793637,visa,10/25
4451813791059779,visa,03/27
4927054708038947,visa,09/20
4181953621606691,visa,04/26
4584782591130710,visa,02/26
4218746530333465,visa,06/26
4496477163819009,visa,04/22
4782394744351522,visa,01/26
4483400501446207,visa,07/26
4103570396350225,visa,06/21
4887876005719128,visa,06/24
4296026439405762,visa,03/21
4155007464732197,visa,06/20
4435150417544376,visa,04/25
4855249738475723,visa,11/21
4766631512364801,visa,05/21
4310919520807007,visa,09/20
4580063469039042,visa,06/20
4384626002637361,visa,03/26
4497039345389068,visa,01/23
4661118830163269,visa,07/22
4295023397480722,visa,08/26
4878437334009862,visa,11/26
4462883621859430,visa,12/26
4597989189476760,visa,10/23
4853193100551319,visa,05/25
4190811740560901,visa,06/22
4598190972366768,visa,06/25
4476294673234049,visa,12/26
4511254387884775,visa,03/24
4812832116936218,visa,04/21
4622947150365502,visa,11/25
4227710616954031,visa,01/23
4802786618375584,visa,11/23
4346277033448134,visa,11/25
4663882200099837,visa,11/23
4571511997287567,visa,04/23
4244302422539575,visa,02/24
4115651164815353,visa,01/22
4954161480730165,visa,03/26
4408780134556320,visa,02/25
4892453249188420,visa,11/21
4164663253558315,visa,03/27
4813710096497782,visa,11/23
4024600704917971,visa,12/26
4894910969461020,visa,10/21
4420340633986900,visa,11/23
4443577736152749,visa,08/22
4442008214296437,visa,05/25
4897513175857614,visa,02/25
4238966929486213,visa,12/24
4042127324171571,visa,02/24
4104036994514488,visa,09/21
4277018588579086,visa,04/26
4843383922309284,visa,02/24
4878032085571184,visa,02/22
4499555296792719,visa,09/22
4920739611333354,visa,02/23
4075666766283659,visa,04/27
4749289141830965,visa,09/26
4121793559932534,visa,04/22
4840306189147710,visa,06/23
4616565447233636,visa,05/26
4375976972473979,visa,05/26
4271757207525683,visa,01/27
4246803291749995,visa,03/25
4229219441179739,visa,01/24
4348995752680698,visa,04/22
4393389643604915,visa,05/25
4021035272689095,visa,04/20
4760874397180779,visa,02/26
4715010617024622,visa,09/22
4183303864235899,visa,05/23
4823412579091616,visa,02/26
4922926367697888,visa,07/21
4769139187905202,visa,04/23
4531236325674208,visa,05/20
4590864873465238,visa,11/24
4553521728741263,visa,03/21
4187257571883258,visa,01/27
4817405453741700,visa,12/22
4323175269683183,visa,09/21
4455308010316445,visa,01/23
4440224025898103,visa,04/24
4885887964979340,visa,06/21
4913808150962235,visa,03/21
4037656186182851,visa,03/22
4481094890041877,visa,07/25
4716195011045775,visa,04/20
4040189793419008,visa,05/26
4220449488943239,visa,01/26
4973977478477957,visa,12/20
4529360375912765,visa,08/26
4272247071439574,visa,08/26
4102827415376529,visa,11/21
4935740550486586,visa,01/26
4545156641619774,visa,07/23
4148182128185270,visa,03/24
4658236666275646,visa,02/21
4363268974293959,visa,09/23
4013217713710165,visa,10/25
4542768864013627,visa,04/21
4098943905543860,visa,10/22
4445654713325727,visa,07/23
4554684840843554,visa,08/24
4717051290555241,visa,06/24
4612967842172399,visa,12/24
4507211756864008,visa,12/23
4378854896012792,visa,02/25
4506242844225689,visa,06/23
4762714231199452,visa,03/27
4172447098584383,visa,04/23
4661166615213403,visa,09/25
4996551786134569,visa,03/24
4919646330097579,visa,12/21
4187618710108644,visa,04/20
4177527902533547,visa,08/20
4556644450365593,visa,04/26
4598413801124293,visa,07/23
4276468968504876,visa,04/23
4696129804345310,visa,09/22
4229886340282143,visa,12/24
4220111252497855,visa,12/25
4258863736072564,visa,06/24
4694078349196757,visa,10/22
4906340775368613,visa,05/26
4270941821839313,visa,07/22
4741534752181622,visa,07/22
4596275708811864,visa,11/26
4551539168141598,visa,04/22
4921765912597248,visa,01/26
4298692149589019,visa,07/22
4724963209411756,visa,10/21
4987034976018745,visa,03/22
4958044057065353,visa,11/23
4801048096967254,visa,06/23
4672416701064427,visa,11/21
4064202563131942,visa,02/21
4122092190152787,visa,03/23
4555455222381581,visa,08/26
4860383963302360,visa,05/25
4695531253124719,visa,09/20
4364564487189604,visa,06/20
4416555447540967,visa,10/20
4779860345102824,visa,11/26
4543792354054007,visa,06/20
4796790666111295,visa,09/23
4994001222644252,visa,02/21
4883413799697551,visa,06/26
4216641827568091,visa,03/23
4138414462864018,visa,11/26
4491898930349944,visa,11/26
4416856972976687,visa,07/26
4316028327593754,visa,09/25
4102126941842025,visa,03/25
4569189626922757,visa,01/23
4847641977911783,visa,07/23
4155546967750818,visa,05/24
4944585865111398,visa,12/25
4736597041313253,visa,04/25
4882329827610864,visa,06/26
4994172094128334,visa,11/25
4900640240312518,visa,04/21
4628159953529292,visa,03/22
4357698460403522,visa,07/26
4616365212934363,visa,08/21
4829206292512138,visa,09/25
4492378269537764,visa,03/25
4098503194020945,visa,05/20
4464292869622690,visa,01/23
4125310868424651,visa,09/21
4120720979922937,visa,06/24
4226085382765593,visa,05/22
4129815758029812,visa,12/21
4090694006514270,visa,04/21
4540928067851858,visa,11/23
4612552676740097,visa,11/22
4025742368839197,visa,04/23
4772889233031008,visa,10/25
4998772646050740,visa,05/25
4758713699314393,visa,06/21
4058717112314523,visa,05/25
4079567397508363,visa,09/21
4585159273659101,visa,05/22
4658535554780421,visa,04/23
4596590311718920,visa,04/20
4063191386877818,visa,12/21
4219457262138911,visa,08/20
4321400419567868,visa,10/20
4638666522112937,visa,08/26
4692487128756925,visa,05/21
4036181499302568,visa,04/26
4156175522854813,visa,04/21
4866079283027380,visa,01/27
4716590757470536,visa,07/23
4898739989364526,visa,09/21
4364046768667086,visa,03/22
4922298039690315,visa,08/21
4158059049692609,visa,12/22
4026012240288727,visa,08/26
4019402535287196,visa,05/20
4024063569901764,visa,11/25
4995025867432789,visa,07/20
4990864662347940,visa,05/21
4327067006373150,visa,04/22
4273484387944349,visa,03/22
4880960320595103,visa,07/21
4565654358429614,visa,05/26
4293772228842334,visa,07/26
4664266206383560,visa,08/24
4745192991533297,visa,10/20
4079673155016647,visa,08/24
4238759068004214,visa,11/25
4690601830879773,visa,07/23
4669044070608551,visa,03/25
4661506905229587,visa,06/26
4659798960045438,visa,11/22
4082343372715083,visa,09/23
4456834568098407,visa,04/21
4707577188678036,visa,04/22
4757742744221205,visa,01/26
4790371156508625,visa,08/24
4460285888258185,visa,05/25
4438543364626278,visa,12/23
4924902183439662,visa,12/22
4516392002816114,visa,04/24
4200376501437333,visa,02/25
4508114342989454,visa,09/20
4938521140232178,visa,11/25
4568280705156911,visa,09/24
4230399757084298,visa,09/22
4336006330163761,visa,04/24
4466475002484338,visa,09/23
4448308506307130,visa,08/20
4623440164862614,visa,12/22
4147805109846350,visa,05/26
4690534431698120,visa,05/25
4985724011640956,visa,06/24
4588640943956594,visa,09/25
4603438492682682,visa,11/23
4546414359720808,visa,02/23
4295021621227182,visa,01/27
4247219204159678,visa,02/24
4441717949330565,visa,11/21
4093786885863161,visa,07/24
4021162694895264,visa,07/22
4108484702041863,visa,03/27
4572418709060085,visa,01/21
4550792066895267,visa,02/21
4318932111469600,visa,01/26
4543145054222624,visa,03/21
4315124820552305,visa,04/24
4341699623873725,visa,09/24
4668938085606073,visa,03/26
4876683841527829,visa,01/22
4178507509906139,visa,10/25
4674722471029096,visa,04/24
4532037517734969,visa,03/26
4364422447347830,visa,03/26
4023373328103110,visa,10/22
4914885532423515,visa,10/20
4533932334204734,visa,02/27
4396645748719933,visa,09/21
4168383041731225,visa,08/21
4243886426839511,visa,08/25
4486974585482061,visa,09/23
4860046739459497,visa,12/23
4262161537583531,visa,01/23
4702776597098159,visa,09/24
4313147746798019,visa,04/26
4448781804820014,visa,04/21
4603900316679509,visa,12/25
4176952224148769,visa,06/21
4102304566480740,visa,10/21
4215580483758698,visa,12/23
4653354021013126,visa,01/26
4598168768510054,visa,02/22
4457269151719136,visa,11/24
4434494909636253,visa,06/21
4233756545119297,visa,02/21
4236608889397467,visa,02/27
4640923412950041,visa,08/23
4654807459581186,visa,05/24
4207848552709532,visa,10/21
4763455081623006,visa,08/23
4768791773820210,visa,01/25
4956661021345975,visa,04/26
4845623503355042,visa,06/22
4518261939216995,visa,08/25
4970009041074039,visa,12/22
4153667242293598,visa,05/26
4272615559545767,visa,12/20
4980674692625716,visa,11/22
4347719769163287,visa,10/21
4858470170412506,visa,06/26
4589701654757446,visa,05/26
4618453516547970,visa,09/23
4079744498622456,visa,08/22
4066087554982397,visa,12/24
4397736850232218,visa,03/26
4148372874061318,visa,06/22
4786964461653213,visa,04/27
4477875995723039,visa,04/23
4181226172719647,visa,03/25
4450198423518090,visa,01/26
4738508568135274,visa,10/20
4991515520409905,visa,04/26
4958762239001448,visa,07/25
4718599675634758,visa,04/21
4703972820087098,visa,06/23
4155580814667420,visa,12/21
4104880623392182,visa,09/24
4044673994885386,visa,06/26
4331681154449945,visa,11/22
4436784888545832,visa,02/27
4566839798026869,visa,01/23
4062723166078919,visa,04/23
4258370918494947,visa,11/21
4988533085079729,visa,12/25
4845324741846831,visa,12/23
4118586511592577,visa,05/23
4457570037098706,visa,08/21
4583350433876659,visa,11/20
4329038187688714,visa,08/25
4758729385329487,visa,03/25
4790370347529136,visa,12/21
4802891254519733,visa,04/23
4681515959398251,visa,04/26
4341445980047945,visa,04/22
4951259861920844,visa,06/20
4953391840037198,visa,05/24
4390047232225939,visa,02/24
4894525785873909,visa,02/26
4666154983249972,visa,04/24
4029298928979078,visa,06/24
4552264490875701,visa,07/26
4947005489692878,visa,06/23
4639498623010508,visa,10/26
4526611032294580,visa,10/22
4367824005370491,visa,10/22
4538132326549460,visa,11/21
4866668034549112,visa,07/24
4601424787437927,visa,01/24
4783935703528648,visa,04/20
4578159758215766,visa,09/20
4562019350708881,visa,12/26
4913571219031869,visa,10/20
4699824394459177,visa,11/21
4327251504706422,visa,09/22
4591392492812696,visa,03/27
4010155642175766,visa,07/20
4584728994335349,visa,11/22
4594433198378082,visa,07/21
4883298633273457,visa,02/22
4417214091284428,visa,05/26
4479475895277810,visa,09/26
4723743889685965,visa,08/22
4783782060785670,visa,01/26
4762920205255374,visa,07/25
4718810548139945,visa,11/24
4320711384945348,visa,04/27
4431989760419817,visa,11/21
4167607278312395,visa,03/23
4919407008208034,visa,12/21
4203252870514506,visa,09/22
4040735032804879,visa,01/24
4036988980227397,visa,06/26
4899821133965108,visa,10/24
4184693658121753,visa,05/23
4970214090001301,visa,03/24
4342061740300331,visa,05/24
4850747553825489,visa,04/25
4773141193333944,visa,07/23
4805994541258565,visa,02/21
4429385180531022,visa,05/22
4606848726626023,visa,03/21
4143257412835924,visa,10/20
4949154483519717,visa,09/20
4721849575488127,visa,01/21
4269651570731040,visa,06/24
4476622720976222,visa,04/25
4182203322223803,visa,08/23
4064317233974206,visa,12/20
4600986961611056,visa,01/25
4773786602425218,visa,09/23
4661767637032356,visa,12/21
4486597424335065,visa,08/24
4537485206027077,visa,01/24
4764837772829217,visa,11/25
4165276502284291,visa,11/24
4497284259058651,visa,05/21
4157083108929109,visa,10/25
4590168124823009,visa,10/24
4296803744360449,visa,07/22
4084099297401328,visa,05/21
4781272421257207,visa,04/26
4628155853755136,visa,12/20
4569295899450176,visa,12/22
4091691937103016,visa,01/22
4210622807235907,visa,07/26
4040234254020844,visa,08/24
4039621597854363,visa,04/20
4672803079724601,visa,10/21
4919098916435932,visa,12/24
4595004856638742,visa,01/22
4167521044181127,visa,06/21
4928050563134317,visa,08/26
4532652342046387,visa,05/22
4429149080815475,visa,03/23
4853952111585750,visa,11/23
4804668669995254,visa,10/25
4091056172362604,visa,06/21
4622533351234877,visa,03/27
4646120214659300,visa,06/24
4689225266008658,visa,03/24
4810929748521004,visa,08/22
4574124704966742,visa,03/23
4852438042534100,visa,11/22
4708878805782832,visa,08/24
4821967537108929,visa,07/25
4025969243336319,visa,03/21
4883335764847053,visa,12/26
4775871984905579,visa,07/21
4982603442412586,visa,08/21
4243971156016462,visa,04/24
4483017007456918,visa,04/27
4958445481782861,visa,04/25
4691232974928967,visa,04/25
4252786023205736,visa,04/21
4350968824453720,visa,08/23
4809944113115251,visa,12/20
4740611686181802,visa,11/23
4809627704946669,visa,10/23
4570423186503443,visa,10/26
4530060702497335,visa,01/24
4524016182591268,visa,05/20
4042679015068177,visa,09/20
4317095489378919,visa,09/21
4835050086197181,visa,09/21
4500951211092326,visa,08/20
4896633274819520,visa,01/24
4122790292140077,visa,12/25
4137874483127185,visa,06/22
4458686601682003,visa,05/21
4149745377703461,visa,08/20
4462333848100192,visa,05/23
4577514156013356,visa,02/21
4977176740216766,visa,12/25
4100761006966004,visa,07/26
4777624334044161,visa,07/24
4423547604912833,visa,11/20
4208489576017526,visa,10/24
4525884100910103,visa,03/27
4153641268457361,visa,06/24
4584279428052555,visa,10/24
4726167462448657,visa,10/26
4685562040291000,visa,11/22
4231187379110479,visa,09/20
4502485553538719,visa,09/21
4560297773493594,visa,04/26
4700385810202986,visa,01/26
4629251671616490,visa,11/23
4996150572059880,visa,10/26
4717070316084135,visa,05/21
4300023384191236,visa,11/23
4105705785797788,visa,04/20
4409685089007881,visa,12/26
4315419676776283,visa,12/25
4519042085619193,visa,03/24
4486687885271006,visa,09/26
4112126661091033,visa,01/22
4568135887858512,visa,11/21
4698089365390477,visa,04/23
4495180901979066,visa,12/26
4161715127983823,visa,09/21
4737593773177825,visa,04/27
4314132490978164,visa,01/25
4469262489036758,visa,12/21
4221817806341634,visa,06/22
4941557081341854,visa,11/22
4636665170777779,visa,03/27
4613578139122986,visa,01/22
4983716452848041,visa,09/26
4508505752549722,visa,05/20
4503703563492829,visa,01/25
4357035057627793,visa,11/20
4108864686305337,visa,01/23
4430026695300761,visa,05/26
4851525090913987,visa,01/27
4913002850924618,visa,02/24
4775299331392707,visa,09/20
4034796740714378,visa,08/22
4592572113617561,visa,04/25
4670832326820997,visa,07/24
4579210823069636,visa,09/26
4639559069057012,visa,06/23
4027121707599879,visa,03/27
4097248546227621,visa,08/21
4725111895287515,visa,06/20
4579449428856894,visa,12/21
4606513331361198,visa,08/20
4720071496714256,visa,02/24
4988190468734444,visa,01/26
4180502678261032,visa,10/23
4480007154774539,visa,01/21
4141416530041136,visa,05/20
4916419000645975,visa,01/26
4880540839624006,visa,02/26
4865113174812559,visa,09/21
4909909311450460,visa,10/24
4908121585057010,visa,03/22
4078365149840759,visa,09/20
4942742332605690,visa,04/26
4997198271778978,visa,07/24
4577222096807594,visa,02/27
4200705694056510,visa,05/22
4625228019914187,visa,01/26
4220168755046944,visa,01/27
4171181481382060,visa,07/25
4040998196130610,visa,03/21
4731292609202362,visa,11/26
4597486178500171,visa,02/21
4906986495935535,visa,07/24
4546278473360662,visa,11/25
4326612454555948,visa,11/25
4894047612587008,visa,04/26
4318724518730449,visa,11/23
4056596542472487,visa,09/26
4582637575422453,visa,09/21
4381787693262100,visa,03/23
4359309342066531,visa,10/25
4666995083522894,visa,04/27
4155223746738932,visa,06/23
4229754775304636,visa,05/22
4568609850419874,visa,09/26
4295220332789296,visa,04/25
4761712103422029,visa,06/22
4352592911862508,visa,02/23
4736053802116501,visa,10/26
4464205313260453,visa,08/20
4879787887937730,visa,04/25
4895738421190302,visa,03/27
4409569001255978,visa,05/26
4730257375034746,visa,09/23
4077550190190185,visa,01/21
4443837969566340,visa,12/23
4810750156787584,visa,05/20
4492000133544475,visa,08/24
4381024033214694,visa,08/22
4667147595871240,visa,02/21
4302546756016142,visa,10/26
4056057388547395,visa,03/26
4178703341147517,visa,08/26
4377983332520612,visa,04/25
4989382486677957,visa,12/24
4289033149126885,visa,03/23
4083380458781018,visa,04/20
4072381829349363,visa,04/27
4200204845463171,visa,05/22
4957521916636194,visa,06/22
4884573139346083,visa,12/24
4891236538587803,visa,09/21
4808953706426893,visa,08/20
4951087213004896,visa,05/23
4941202920205727,visa,03/21
4260369268829328,visa,11/24
4912088136169756,visa,10/23
4472280847533139,visa,08/20
4994318950071171,visa,11/21
4255466839903983,visa,02/25
4362803527606603,visa,01/25
4307017914991514,visa,07/23
4968280384651741,visa,09/20
4741558102769349,visa,12/26
4141985742697596,visa,12/23
4452761905810059,visa,03/26
4609256059431838,visa,05/21
4591005410734285,visa,10/23
4187559578910376,visa,05/26
4398950686897867,visa,04/25
4644330510688257,visa,07/24
4270765920214643,visa,08/23
4979851560624723,visa,07/20
4672428131703862,visa,01/23
4959682717187171,visa,02/26
4788727923958282,visa,03/25
4264101964908346,visa,08/23
4161661441338049,visa,02/27
4239717412938254,visa,12/24
4982681985713883,visa,03/22
4005112784303331,visa,10/23
4870203639831683,visa,09/23
4071606154812671,visa,07/24
4038247463446240,visa,05/23
4815557015455435,visa,04/22
4625005273775920,visa,10/25
4786817256310284,visa,12/25
4892389689537025,visa,05/21
4020467984816693,visa,01/26
4396428479531813,visa,10/26
4479192227736849,visa,12/26
4201132636385676,visa,08/21
4465936213779494,visa,02/27
4959165164419867,visa,12/24
4234851520003910,visa,10/21
4003978027250386,visa,06/25
4203321854316905,visa,02/22
4374801203911913,visa,01/24
4387073979354976,visa,06/22
4086673573950121,visa,08/23
4402476224812311,visa,02/22
4077606137594556,visa,02/25
4713686747966782,visa,01/27
4758024859010338,visa,05/23
4898281878549636,visa,04/22
4572004138903085,visa,11/25
4774141082259951,visa,03/23
4293014485785447,visa,08/20
4444448456638243,visa,08/21
4297237693428676,visa,11/26
4123354818915683,visa,08/24
4624102171137708,visa,08/20
4467674501311096,visa,07/20
4609776865504460,visa,02/21
4531823797910549,visa,10/21
4174432356391182,visa,11/23
4561940001433812,visa,11/20
4099789590931491,visa,06/23
4314145860417076,visa,10/20
4682572978798382,visa,08/23
4414008838158447,visa,01/22
4589038026497710,visa,12/22
4217562957534134,visa,12/23
4593330230053155,visa,10/23
4414591492845078,visa,08/23
4254428418761126,visa,10/21
4562960389369536,visa,05/23
4309406834590365,visa,12/20
4825159520813865,visa,11/22
4312716654533401,visa,10/26
4217962229062239,visa,08/24
4401012537489280,visa,11/25
4091510371308644,visa,05/22
4528710840907504,visa,10/21
4612545947727893,visa,06/24
4636480885797538,visa,07/23
4717163925397608,visa,01/22
4994713038960629,visa,04/23
4220665133935425,visa,03/23
4722255315632488,visa,03/24
4612899678662419,visa,02/24
4438638635853154,visa,05/25
4988283988187142,visa,09/25
4838164066958327,visa,07/26
4817353081915082,visa,08/25
4818279860367113,visa,01/24
4240605856571821,visa,08/21
4337581491948712,visa,06/20
4265037370268819,visa,01/25
4569922763238722,visa,02/23
4012130982832126,visa,03/22
4296596451056248,visa,05/20
4526265126641428,visa,12/26
4781518127682019,visa,06/21
4283466136540211,visa,07/20
4824209298053128,visa,03/24
4024650505446936,visa,10/21
4862143338041541,visa,09/21
4952268365995102,visa,02/23
4288023065887785,visa,03/22
4516419308007997,visa,12/21
4766452013845143,visa,09/26
4107480618470684,visa,01/21
4052781018385215,visa,06/22
4047462341501160,visa,04/25
4361332558133684,visa,09/21
4568626985327442,visa,10/21
4847208110269931,visa,03/25
4390359834689721,visa,01/23
4257977106443501,visa,10/24
4273459376408993,visa,05/23
4176727642425175,visa,01/25
4652505749058658,visa,10/22
4428520228465384,visa,03/25
4618324971259429,visa,03/22
4236939053909674,visa,08/24
4468709587715403,visa,09/25
4465847911979916,visa,11/20
4150640683405016,visa,12/22
4046463657597702,visa,01/22
4702407853825297,visa,07/21
4639738600015578,visa,02/24
4087886035492552,visa,11/26
4228567001453626,visa,08/24
4619634585104160,visa,09/20
4934562345345385,visa,08/25
4028571828278333,visa,10/25
4778391406636584,visa,03/26
4723739993870121,visa,11/20
4780266841341006,visa,07/24
4626493231009500,visa,11/25
4102619899522326,visa,08/26
4716851106479705,visa,08/22
4476404061712643,visa,12/26
4740911021969048,visa,12/20
4991291731027205,visa,07/23
4239373027992565,visa,12/22
4496719067611705,visa,11/26
4260618688783634,visa,09/20
4968600698071833,visa,02/22
4358079216755276,visa,10/22
4743307505902331,visa,08/21
4440863567011953,visa,04/21
4944467488999840,visa,08/25
4687357631440092,visa,09/21
4092573733963844,visa,03/24
4834421980996047,visa,05/23
4247718882837620,visa,05/21
4928146008967855,visa,01/22
4723930483394389,visa,10/23
4099435454612823,visa,05/26
4438742677932809,visa,04/27
4300661265470177,visa,06/24
4150354165236648,visa,12/24
4673813859243887,visa,12/20
4824516469654173,visa,04/23
4832558225555831,visa,02/24
4147376191903178,visa,09/22
4533020967203296,visa,11/24
4803132024547665,visa,10/20
4429266356783292,visa,09/24
4387544625021276,visa,06/23
4232420034941999,visa,04/25
4902056415872970,visa,01/23
4207993221857765,visa,12/24
4005543132692688,visa,05/20
4581297934562746,visa,02/26
4058865510879470,visa,05/21
4920985207245821,visa,08/22
4949224116788524,visa,10/20
4247629124350928,visa,12/21
4578303715945384,visa,02/26
4984371491148679,visa,05/25
4563213940737166,visa,12/25
4649532040902026,visa,04/24
4672996222321265,visa,11/21
4927303804030740,visa,07/23
4123684044979669,visa,01/22
4447634815206197,visa,03/27
4312508923239013,visa,07/22
4194964406187059,visa,11/21
4438019894322159,visa,02/24
4122699251981464,visa,01/25
4823534988555996,visa,07/21
4056803291388892,visa,06/24
4616153096628107,visa,06/20
4926629180910712,visa,08/21
4530819256438189,visa,06/25
4662474773358484,visa,11/22
4507900900902413,visa,10/25
4870667945090194,visa,02/24
4384160332199710,visa,01/22
4077517049725990,visa,02/23
4426701766576806,visa,03/21
4746804030700997,visa,09/20
4702046790281493,visa,09/21
4533191259989304,visa,03/27
4533080844947457,visa,11/20
4116560375031123,visa,03/22
4951054887228284,visa,09/22
4303127491121668,visa,11/25
4241319998581099,visa,08/25
4419788321037886,visa,10/26
4560184728437332,visa,07/20
4347116819370626,visa,01/25
4020225441904860,visa,11/26
4675446179121786,visa,02/21
4785771626778129,visa,08/26
4570333519404674,visa,10/24
4316441353435909,visa,06/22
4001981896179951,visa,10/26
4384099703265447,visa,05/23
4734090677012946,visa,01/26
4431942694227202,visa,05/21
4480795844864484,visa,05/26
4702898131447948,visa,05/26
4732767126204362,visa,07/24
4376316495222547,visa,01/21
4741684985082608,visa,11/25
4378252128840827,visa,01/24
4647874476641484,visa,12/22
4631207048255863,visa,11/24
4714737678342243,visa,06/24
4082922744208032,visa,02/21
4261979354706336,visa,10/26
4048461056695943,visa,12/23
4171402949376977,visa,05/23
4631954282673562,visa,10/20
4743716313396991,visa,03/25
4477463053574121,visa,06/22
4444432983861478,visa,08/21
4944241419482386,visa,02/23
4455557267477371,visa,10/26
4590984570197411,visa,02/23
4718692491940127,visa,09/24
4039049552162756,visa,10/21
4603103277144569,visa,11/24
4204762356518770,visa,04/21
4385250411941329,visa,05/26
4894556378463311,visa,06/25
4086842472424062,visa,08/24
4142741820218030,visa,11/20
4546590417281519,visa,12/22
4395517853109062,visa,04/21
4515109061195219,visa,05/25
4226402393195407,visa,06/25
4912554811969539,visa,09/26
4174088023561027,visa,12/21
4219692947997121,visa,04/24
4981011660576457,visa,01/27
4825171419829985,visa,10/20
4969215798957226,visa,11/24
4999130479247389,visa,10/24
4723203369699713,visa,10/26
4619518098709021,visa,05/21
4495278184290498,visa,03/27
4736637846617506,visa,01/22
4283033144210565,visa,04/22
4404895947037880,visa,09/25
4557181993052122,visa,11/22
4119032053965490,visa,05/20
4470112973862812,visa,03/23
4846460497324398,visa,01/26
4919418277036352,visa,09/20
4250799428404202,visa,01/24
4821457656903979,visa,07/21
4371959098501133,visa,06/20
4438471376231715,visa,10/25
4561144971310577,visa,03/24
4355919701392361,visa,02/24
4908558732603156,visa,01/25
4556272052620866,visa,02/24
4610883417593665,visa,05/26
4064207897650897,visa,03/22
4744989270809434,visa,11/22
4617566354356047,visa,10/24
4587587474424016,visa,04/24
4755574301018241,visa,03/24
4551387216036455,visa,04/27
4699387064747370,visa,11/22
4030218661903868,visa,06/25
4752546910634785,visa,10/20
4304536541627855,visa,11/23
4306340342303636,visa,11/24
4015054454416340,visa,02/24
4821771249742656,visa,07/25
4269192976244494,visa,10/26
4475396093766178,visa,08/25
4356291327715782,visa,09/26
4650989692986424,visa,10/24
4742872105317835,visa,05/25
4401246359549744,visa,04/21
4821482034592492,visa,01/21
4637056588458732,visa,10/22
4222249369738619,visa,05/21
4300153232152377,visa,09/24
4959798609086089,visa,07/23
4594532561756905,visa,08/21
4646554697578571,visa,09/20
4787741267319655,visa,07/20
4178759258902682,visa,01/24
4322488272091448,visa,03/25
4071990635951088,visa,11/21
4884374227899319,visa,01/22
4721702957424659,visa,08/23
4195160353476327,visa,05/23
4332029207380460,visa,02/22
4910159174655071,visa,11/21
4624868432910626,visa,12/26
4977520986815296,visa,06/25
4023544152594497,visa,08/22
4163756890679485,visa,07/26
4569610909131139,visa,06/22
4591311612806008,visa,11/20
4083543594747678,visa,04/25
4874948399693816,visa,11/26
4014701918879932,visa,01/22
4231809360514894,visa,01/21
4157303483776440,visa,10/26
4714024875338211,visa,07/24
4930301050888105,visa,03/23
4177203446291220,visa,09/22
4751637328229168,visa,01/22
4846636006286208,visa,07/23
4216263906993445,visa,02/21
4454198177179806,visa,10/23
4925793312856358,visa,01/23
4485374695547674,visa,03/23
4827512026331675,visa,07/26
4697300081906244,visa,09/20
4700575143869481,visa,04/20
4789058036309653,visa,07/20
4851667086655840,visa,12/25
4328906300612921,visa,09/23
4412595225761314,visa,05/23
4107347343693213,visa,02/24
4066853198041621,visa,08/25
4495908508701784,visa,02/26
4549714865770776,visa,05/23
4826308909959711,visa,01/22
4315204552651465,visa,01/25
4391496285033386,visa,11/25
4474173438988929,visa,12/25
4492342434269463,visa,10/20
4168054039061319,visa,04/24
4353766138558367,visa,03/25
4314220421870145,visa,11/21
4225764818849848,visa,09/26
4608384975057148,visa,10/26
4795016539007879,visa,05/22
4128121139805884,visa,06/24
4229590213685008,visa,10/21
4391865462489571,visa,05/20
4725121516535937,visa,04/23
4109750517611697,visa,03/25
4534749076601474,visa,11/26
4177787664088532,visa,01/25
4998456054326046,visa,07/25
4909072716195667,visa,03/27
4202495306183971,visa,05/23
4194242515640080,visa,10/21
4478695438597280,visa,03/22
4086051925482616,visa,02/21
4914870812184003,visa,10/24
4950350396748478,visa,04/27
4718361188729728,visa,03/23
4686054628472029,visa,01/24
4828821772988011,visa,05/25
4035797831515046,visa,06/20
4205472478380542,visa,06/23
4773225092904879,visa,09/24
4585047292159759,visa,11/23
4351889839101303,visa,07/20
4542038666621880,visa,09/25
4538707466326165,visa,08/22
4044040539073300,visa,03/23
4678749550737394,visa,09/23
4930081913558349,visa,06/25
4938649229428878,visa,01/26
4768026936872083,visa,10/23
4787122239149084,visa,02/26
4857885754918563,visa,06/24
4633076511809078,visa,10/23
4412978594883556,visa,06/24
4602917058966507,visa,10/23
4493074118631309,visa,07/24
4215220522569968,visa,10/20
4608154190175433,visa,09/20
4341397970855714,visa,01/25
4951221739899931,visa,02/24
4557640914814233,visa,09/20
4161026695527244,visa,12/23
4361358608344997,visa,11/22
4584747802062598,visa,03/26
4567409625327986,visa,12/25
4201063990816065,visa,08/23
4150959032291673,visa,09/20
4733350261920859,visa,02/21
4820226982271117,visa,11/20
4399380370457712,visa,02/25
4567052260203433,visa,03/27
